period_start,site_id,cell_id,RRC_ConnEstabAtt_MOData,RRC_ConnEstabSucc_MOData,ERAB_EstabInitAttNbr_QCI1,ERAB_EstabInitSuccNbr_QCI1,HO_InterENBOutAtt,HO_InterENBOutSucc,RRU_PrbTotDl,RRU_PrbAvailDl,RRU_PrbTotUl,RRU_PrbAvailUl,PDCP_SDUVolumeDl_Bits,PDCP_SDUVolumeUl_Bits,DRB_IPThpDl_Kbps,DRB_IPThpUl_Kbps,Cell_UnavailableTime_S,RRC_ConnMax
2024-01-17 00:00:00,HWI001,HWI001-C2,279,277,231,230,88,86,13,100,19,100,160909525,83212475,42,21,0,23
2024-01-17 01:00:00,HWI001,HWI001-C2,294,293,253,251,85,83,13,100,8,100,152530374,41235345,42,11,0,20
2024-01-17 02:00:00,HWI001,HWI001-C2,275,272,226,225,96,94,13,100,7,100,179801282,34118770,47,8,60,19
2024-01-17 03:00:00,HWI001,HWI001-C2,298,296,245,243,82,81,9,100,1,100,126739190,4685547,36,1,120,23
2024-01-17 04:00:00,HWI001,HWI001-C2,290,288,239,238,81,79,12,100,14,100,171301029,67858280,43,18,30,26
2024-01-17 05:00:00,HWI001,HWI001-C2,279,277,230,228,94,92,12,100,5,100,153295447,23605134,43,6,0,19
2024-01-17 06:00:00,HWI001,HWI001-C2,926,921,754,750,376,371,32,100,29,100,427596907,130885066,130,33,5,88
2024-01-17 07:00:00,HWI001,HWI001-C2,2008,1988,1731,1722,609,597,71,100,43,100,811213441,230765730,246,61,0,149
2024-01-17 08:00:00,HWI001,HWI001-C2,1872,1861,1516,1508,683,673,72,100,47,100,843810229,238931777,233,60,0,159
2024-01-17 09:00:00,HWI001,HWI001-C2,1941,1936,1702,1698,747,737,73,100,45,100,872702670,232947410,257,70,0,156
2024-01-17 10:00:00,HWI001,HWI001-C2,1711,1706,1390,1383,537,525,61,100,32,100,807256699,156764468,242,41,0,117
2024-01-17 11:00:00,HWI001,HWI001-C2,1648,1638,1429,1420,557,549,57,100,34,100,736063558,180716355,224,48,0,114
2024-01-17 12:00:00,HWI001,HWI001-C2,1568,1554,1297,1290,512,503,63,100,44,100,830894993,200403984,252,53,60,125
2024-01-17 13:00:00,HWI001,HWI001-C2,1730,1723,1512,1510,487,476,62,100,41,100,731258188,207223131,220,57,0,112
2024-01-17 14:00:00,HWI001,HWI001-C2,1136,1125,920,918,345,338,41,100,35,100,566538473,151149957,154,42,0,83
2024-01-17 15:00:00,HWI001,HWI001-C2,1075,1073,939,933,378,371,47,100,20,100,573102741,84592568,172,21,0,98
2024-01-17 16:00:00,HWI001,HWI001-C2,1114,1111,913,911,431,425,40,100,29,100,565331418,144483180,160,42,0,88
2024-01-17 17:00:00,HWI001,HWI001-C2,2482,2480,2076,2075,609,597,74,100,58,100,1017191642,281420625,255,72,30,156
2024-01-17 18:00:00,HWI001,HWI001-C2,2321,2304,1919,1907,863,849,85,100,48,100,1028849837,226118287,281,59,0,165
2024-01-17 19:00:00,HWI001,HWI001-C2,2218,2212,1912,1909,739,728,82,100,51,100,988871738,252066820,251,66,0,159
2024-01-17 20:00:00,HWI001,HWI001-C2,2123,2117,1739,1738,719,711,86,100,48,100,1052655113,237525994,268,70,0,177
2024-01-17 21:00:00,HWI001,HWI001-C2,2172,2159,1806,1805,761,750,79,100,55,100,1087814722,267374361,293,81,0,227
2024-01-17 22:00:00,HWI001,HWI001-C2,1162,1157,956,951,401,393,36,100,31,100,486179480,150714854,143,45,0,82
2024-01-17 23:00:00,HWI001,HWI001-C2,1169,1161,983,979,332,327,37,100,32,100,517062286,163091230,141,41,30,82
2024-01-17 00:00:00,HWI001,HWI001-C3,294,292,260,259,104,101,9,100,13,100,122868637,62453570,31,17,0,20
2024-01-17 01:00:00,HWI001,HWI001-C3,276,274,231,230,80,79,14,100,5,100,160714693,21125542,42,5,0,22
2024-01-17 02:00:00,HWI001,HWI001-C3,296,294,250,249,87,85,6,100,12,100,75407990,55991259,20,16,0,20
2024-01-17 03:00:00,HWI001,HWI001-C3,280,278,247,246,98,96,14,100,7,100,190826856,35334951,51,10,5,24
2024-01-17 04:00:00,HWI001,HWI001-C3,279,277,240,239,88,86,4,100,6,100,57038550,25787255,14,7,5,19
2024-01-17 05:00:00,HWI001,HWI001-C3,274,272,231,230,94,93,1,100,3,100,14004036,13678730,3,4,0,22
2024-01-17 06:00:00,HWI001,HWI001-C3,1084,1080,913,906,375,369,23,100,31,100,321788318,157870713,87,40,0,100
2024-01-17 07:00:00,HWI001,HWI001-C3,1895,1894,1621,1617,582,574,73,100,41,100,972921378,209086356,273,56,180,166
2024-01-17 08:00:00,HWI001,HWI001-C3,1940,1924,1716,1711,530,521,73,100,37,100,879427600,157703993,238,45,1,151
2024-01-17 09:00:00,HWI001,HWI001-C3,1943,1932,1637,1634,602,594,68,100,52,100,881290975,228997088,224,61,0,136
2024-01-17 10:00:00,HWI001,HWI001-C3,1608,1597,1310,1305,528,515,64,100,30,100,867139327,144394416,231,41,180,130
2024-01-17 11:00:00,HWI001,HWI001-C3,1597,1590,1401,1400,550,542,53,100,37,100,623460116,161298038,185,48,0,131
2024-01-17 12:00:00,HWI001,HWI001-C3,1657,1649,1372,1371,501,494,63,100,41,100,751844969,209488225,217,59,0,113
2024-01-17 13:00:00,HWI001,HWI001-C3,1685,1674,1463,1460,492,485,62,100,39,100,747496514,198783216,193,57,0,113
2024-01-17 14:00:00,HWI001,HWI001-C3,1113,1110,953,949,349,346,46,100,27,100,548807633,134444623,141,36,180,87
2024-01-17 15:00:00,HWI001,HWI001-C3,1100,1094,968,966,364,359,45,100,29,100,528625970,136550831,141,35,0,99
2024-01-17 16:00:00,HWI001,HWI001-C3,1214,1207,1017,1014,323,318,42,100,22,100,495012971,104614449,145,26,0,81
2024-01-17 17:00:00,HWI001,HWI001-C3,2347,2338,2029,2018,724,714,87,100,58,100,1140340775,275868559,303,75,0,205
2024-01-17 18:00:00,HWI001,HWI001-C3,2219,2207,1952,1945,669,655,79,100,50,100,899539075,246878624,262,63,0,190
2024-01-17 19:00:00,HWI001,HWI001-C3,2196,2180,1846,1832,765,752,76,100,57,100,933095805,300901304,252,77,30,205
2024-01-17 20:00:00,HWI001,HWI001-C3,2261,2246,1962,1948,751,741,88,100,50,100,1087378566,213092702,290,63,0,124
2024-01-17 21:00:00,HWI001,HWI001-C3,2157,2152,1769,1761,730,717,84,100,50,100,1082083649,252685474,295,69,30,173
2024-01-17 22:00:00,HWI001,HWI001-C3,1259,1258,1099,1098,399,391,45,100,32,100,523874355,148088693,147,40,0,81
2024-01-17 23:00:00,HWI001,HWI001-C3,1154,1150,1006,1004,367,361,36,100,23,100,471382447,117087481,123,29,1,86
2024-01-17 00:00:00,HWI002,HWI002-C1,272,269,232,231,100,98,13,100,14,100,174003973,70005920,46,18,0,20
2024-01-17 01:00:00,HWI002,HWI002-C1,274,272,224,223,93,91,7,100,7,100,86682668,36561561,22,9,0,20
2024-01-17 02:00:00,HWI002,HWI002-C1,306,305,263,262,90,88,3,100,10,100,34482862,43495846,10,11,0,21
2024-01-17 03:00:00,HWI002,HWI002-C1,335,333,273,272,80,78,12,100,7,100,152786001,36975302,42,9,1,23
2024-01-17 04:00:00,HWI002,HWI002-C1,282,280,237,236,102,100,10,100,4,100,125046161,17670956,36,4,0,23
2024-01-17 05:00:00,HWI002,HWI002-C1,264,263,233,232,90,88,18,100,12,100,234537530,57102566,62,15,10,21
2024-01-17 06:00:00,HWI002,HWI002-C1,1162,1154,1016,1012,392,386,42,100,23,100,524492572,101475063,136,26,120,82
2024-01-17 07:00:00,HWI002,HWI002-C1,1873,1863,1610,1605,615,604,61,100,43,100,758883208,230901824,195,69,1,168
2024-01-17 08:00:00,HWI002,HWI002-C1,1950,1948,1700,1695,745,735,73,100,44,100,823749469,226191979,216,64,0,134
2024-01-17 09:00:00,HWI002,HWI002-C1,1847,1845,1533,1528,605,589,71,100,42,100,946186861,194135580,238,48,0,136
2024-01-17 10:00:00,HWI002,HWI002-C1,1631,1625,1381,1377,533,524,55,100,30,100,639330272,147729511,190,37,1,124
2024-01-17 11:00:00,HWI002,HWI002-C1,1541,1530,1282,1277,535,528,56,100,39,100,693134611,186195112,179,46,120,115
2024-01-17 12:00:00,HWI002,HWI002-C1,1392,1381,1157,1153,545,540,62,100,37,100,871920742,173761094,219,50,0,120
2024-01-17 13:00:00,HWI002,HWI002-C1,1550,1542,1260,1257,572,563,46,100,41,100,632223213,194945020,169,50,0,113
2024-01-17 14:00:00,HWI002,HWI002-C1,1091,1088,950,947,386,381,42,100,24,100,575378991,108924517,164,32,0,86
2024-01-17 15:00:00,HWI002,HWI002-C1,1113,1111,922,917,349,345,39,100,29,100,445352642,135411188,131,38,5,84
2024-01-17 16:00:00,HWI002,HWI002-C1,1210,1207,1003,1002,385,379,32,100,22,100,413527256,97707442,114,29,0,88
2024-01-17 17:00:00,HWI002,HWI002-C1,2345,2327,2049,2047,763,751,81,100,49,100,997579734,252594974,295,76,30,177
2024-01-17 18:00:00,HWI002,HWI002-C1,2191,2190,1874,1871,778,766,78,100,53,100,906136303,256290430,252,76,0,172
2024-01-17 19:00:00,HWI002,HWI002-C1,2057,2048,1668,1666,749,748,77,100,58,100,1017455768,268477848,307,81,0,142
2024-01-17 20:00:00,HWI002,HWI002-C1,2079,2070,1725,1716,882,865,78,100,49,100,1048772145,263006287,300,69,2,162
2024-01-17 21:00:00,HWI002,HWI002-C1,2315,2304,1883,1870,688,678,88,100,53,100,1053454747,250099239,296,76,0,175
2024-01-17 22:00:00,HWI002,HWI002-C1,1153,1147,1007,1005,365,358,38,100,27,100,500239973,137829301,142,37,180,99
2024-01-17 23:00:00,HWI002,HWI002-C1,1154,1149,986,982,400,391,43,100,25,100,586457476,116425640,160,31,0,85
2024-01-17 00:00:00,HWI002,HWI002-C2,264,262,217,216,98,96,11,100,4,100,153079056,20416938,41,6,60,21
2024-01-17 01:00:00,HWI002,HWI002-C2,275,273,242,241,93,91,14,100,11,100,194999556,47936631,59,13,180,23
2024-01-17 02:00:00,HWI002,HWI002-C2,289,287,248,247,107,105,14,100,7,100,169405177,37399780,44,10,0,24
2024-01-17 03:00:00,HWI002,HWI002-C2,304,301,252,251,100,98,9,100,1,100,118222523,4981029,31,1,5,22
2024-01-17 04:00:00,HWI002,HWI002-C2,275,273,237,236,99,97,12,100,10,100,147142209,49561648,43,12,0,19
2024-01-17 05:00:00,HWI002,HWI002-C2,304,303,255,254,87,85,11,100,7,100,133874164,33071579,33,8,0,22
2024-01-17 06:00:00,HWI002,HWI002-C2,1102,1096,905,902,430,423,36,100,31,100,470844770,159509069,132,40,0,92
2024-01-17 07:00:00,HWI002,HWI002-C2,2133,2122,1897,1886,689,682,77,100,44,100,1071387607,196506347,275,50,0,170
2024-01-17 08:00:00,HWI002,HWI002-C2,1829,1826,1522,1513,596,586,79,100,48,100,1019977768,231339896,288,67,30,130
2024-01-17 09:00:00,HWI002,HWI002-C2,2014,2012,1643,1633,639,624,63,100,44,100,878595204,227998674,235,59,0,152
2024-01-17 10:00:00,HWI002,HWI002-C2,1692,1685,1406,1402,499,494,62,100,32,100,845964729,143377212,237,37,0,115
2024-01-17 11:00:00,HWI002,HWI002-C2,1570,1562,1299,1295,539,532,57,100,35,100,751196013,175714036,192,45,30,113
2024-01-17 12:00:00,HWI002,HWI002-C2,1564,1557,1340,1336,576,568,52,100,37,100,621327810,191087493,157,56,0,106
2024-01-17 13:00:00,HWI002,HWI002-C2,1508,1503,1288,1280,494,486,69,100,43,100,823802772,222355373,232,64,0,128
2024-01-17 14:00:00,HWI002,HWI002-C2,1125,1121,924,921,330,326,32,100,27,100,448064986,122095617,134,30,60,85
2024-01-17 15:00:00,HWI002,HWI002-C2,1130,1127,940,937,390,383,37,100,26,100,439290244,113470107,125,34,0,95
2024-01-17 16:00:00,HWI002,HWI002-C2,1154,1149,1024,1020,407,401,46,100,24,100,629633924,111252467,159,27,0,81
2024-01-17 17:00:00,HWI002,HWI002-C2,2158,2153,1864,1856,758,746,83,100,53,100,1104234165,269777913,276,73,0,166
2024-01-17 18:00:00,HWI002,HWI002-C2,2328,2327,2029,2026,803,785,89,100,57,100,1237305935,298210613,368,76,0,169
2024-01-17 19:00:00,HWI002,HWI002-C2,2356,2347,1939,1933,804,791,87,100,50,100,1030740370,256375449,279,71,0,183
2024-01-17 20:00:00,HWI002,HWI002-C2,2528,2517,2109,2104,949,931,88,100,54,100,1066510153,238199766,267,59,0,152
2024-01-17 21:00:00,HWI002,HWI002-C2,2250,2237,1845,1836,766,750,89,100,62,100,1189909814,324644868,319,92,10,164
2024-01-17 22:00:00,HWI002,HWI002-C2,1155,1148,985,982,397,388,49,100,24,100,617117550,110865723,165,30,0,94
2024-01-17 23:00:00,HWI002,HWI002-C2,1177,1175,977,971,408,403,46,100,23,100,550078978,104845966,147,26,0,65
2024-01-17 00:00:00,HWI002,HWI002-C3,311,309,267,266,93,91,15,100,1,100,204860341,5263821,53,1,10,23
2024-01-17 01:00:00,HWI002,HWI002-C3,313,311,263,262,88,86,8,100,9,100,91239129,43434245,26,11,2,20
2024-01-17 02:00:00,HWI002,HWI002-C3,254,252,219,218,96,94,7,100,4,100,82215517,19501861,21,5,0,23
2024-01-17 03:00:00,HWI002,HWI002-C3,293,291,239,237,118,116,15,100,10,100,199148537,51154663,59,15,0,23
2024-01-17 04:00:00,HWI002,HWI002-C3,304,303,263,261,89,87,5,100,6,100,64335244,29680386,18,8,0,22
2024-01-17 05:00:00,HWI002,HWI002-C3,274,273,228,227,109,107,13,100,8,100,177008638,34711097,51,10,0,19
2024-01-17 06:00:00,HWI002,HWI002-C3,1181,1178,1047,1046,357,350,39,100,26,100,447151649,135645536,129,36,0,92
2024-01-17 07:00:00,HWI002,HWI002-C3,2053,2040,1793,1785,570,564,73,100,50,100,1041140748,259199798,312,74,30,161
2024-01-17 08:00:00,HWI002,HWI002-C3,1952,1943,1602,1595,673,664,77,100,50,100,898819927,264964994,258,70,0,160
2024-01-17 09:00:00,HWI002,HWI002-C3,1915,1906,1574,1570,699,683,78,100,46,100,1056813725,198104615,267,59,0,139
2024-01-17 10:00:00,HWI002,HWI002-C3,1489,1479,1230,1222,518,510,70,100,40,100,899309703,178584326,259,50,0,128
2024-01-17 11:00:00,HWI002,HWI002-C3,1666,1658,1461,1457,497,491,48,100,33,100,587931227,148223685,169,43,0,132
2024-01-17 12:00:00,HWI002,HWI002-C3,1597,1587,1317,1314,583,571,60,100,40,100,806119152,208161518,203,53,0,116
2024-01-17 13:00:00,HWI002,HWI002-C3,1623,1612,1409,1408,628,621,59,100,45,100,723049331,202788414,211,51,0,109
2024-01-17 14:00:00,HWI002,HWI002-C3,1026,1020,846,844,423,415,34,100,32,100,465126140,137168651,140,36,0,102
2024-01-17 15:00:00,HWI002,HWI002-C3,1214,1206,1027,1023,387,379,32,100,33,100,361264355,143635836,106,37,0,90
2024-01-17 16:00:00,HWI002,HWI002-C3,1165,1159,1015,1011,389,384,43,100,32,100,508192465,150006621,142,42,1,95
2024-01-17 17:00:00,HWI002,HWI002-C3,2350,2337,1947,1946,831,821,84,100,51,100,1035899237,241628480,283,62,0,187
2024-01-17 18:00:00,HWI002,HWI002-C3,2437,2426,2163,2153,759,750,91,100,59,100,1116830706,286791963,303,86,0,150
2024-01-17 19:00:00,HWI002,HWI002-C3,2322,2321,1904,1895,803,794,86,100,54,100,998716874,275470970,288,72,0,181
2024-01-17 20:00:00,HWI002,HWI002-C3,2458,2456,2042,2035,852,838,85,100,53,100,1071508776,224354258,299,61,0,160
2024-01-17 21:00:00,HWI002,HWI002-C3,2610,2601,2305,2286,766,748,77,100,52,100,869184610,239137792,220,69,0,202
2024-01-17 22:00:00,HWI002,HWI002-C3,1131,1126,955,949,403,396,37,100,30,100,429588408,151646842,126,43,0,97
2024-01-17 23:00:00,HWI002,HWI002-C3,1173,1171,954,953,380,372,41,100,26,100,545999534,114091703,144,34,0,79
2024-01-17 00:00:00,HWI003,HWI003-C1,299,297,265,264,90,88,2,100,1,100,25900573,4492597,6,1,60,22
2024-01-17 01:00:00,HWI003,HWI003-C1,310,308,261,260,103,101,22,100,7,100,309423588,32875467,93,8,0,25
2024-01-17 02:00:00,HWI003,HWI003-C1,266,264,229,228,95,93,22,100,4,100,267786709,17613959,71,4,0,25
2024-01-17 03:00:00,HWI003,HWI003-C1,313,312,275,273,104,101,16,100,8,100,189208042,40196771,51,10,0,21
2024-01-17 04:00:00,HWI003,HWI003-C1,286,285,241,239,94,92,20,100,2,100,242284281,8997838,65,2,0,22
2024-01-17 05:00:00,HWI003,HWI003-C1,295,294,256,255,102,100,6,100,14,100,70287810,63815363,19,16,5,16
2024-01-17 06:00:00,HWI003,HWI003-C1,1076,1075,905,901,313,311,41,100,16,100,561146423,80893599,151,23,1,89
2024-01-17 07:00:00,HWI003,HWI003-C1,2089,2082,1759,1756,566,554,73,100,42,100,939693290,190406756,280,52,0,153
2024-01-17 08:00:00,HWI003,HWI003-C1,1990,1985,1683,1682,620,606,74,100,43,100,915431852,226581322,240,61,0,152
2024-01-17 09:00:00,HWI003,HWI003-C1,1699,1693,1485,1482,614,600,72,100,42,100,838387619,213195026,235,54,0,120
2024-01-17 10:00:00,HWI003,HWI003-C1,1747,1742,1485,1481,488,483,66,100,40,100,812727638,176460617,210,53,0,117
2024-01-17 11:00:00,HWI003,HWI003-C1,1733,1729,1460,1459,604,596,55,100,34,100,679094457,152206543,195,42,0,102
2024-01-17 12:00:00,HWI003,HWI003-C1,1587,1575,1339,1328,520,514,61,100,37,100,843137589,167020650,224,46,0,137
2024-01-17 13:00:00,HWI003,HWI003-C1,1533,1525,1296,1295,553,546,44,100,45,100,581906523,239896604,165,63,0,118
2024-01-17 14:00:00,HWI003,HWI003-C1,1203,1197,1032,1029,401,396,43,100,31,100,593772457,151861253,172,41,30,83
2024-01-17 15:00:00,HWI003,HWI003-C1,1207,1201,980,975,398,389,42,100,30,100,552958719,156673257,159,42,0,101
2024-01-17 16:00:00,HWI003,HWI003-C1,1089,1083,942,939,422,415,38,100,27,100,517016227,134245376,152,36,0,95
2024-01-17 17:00:00,HWI003,HWI003-C1,2200,2188,1808,1801,759,744,80,100,47,100,975422981,239061415,295,71,2,165
2024-01-17 18:00:00,HWI003,HWI003-C1,2501,2489,2028,2020,728,719,86,100,51,100,1156253385,262348664,319,65,0,195
2024-01-17 19:00:00,HWI003,HWI003-C1,2373,2368,2028,2022,740,727,84,100,57,100,1079628991,270066210,282,70,0,209
2024-01-17 20:00:00,HWI003,HWI003-C1,2518,2511,2232,2228,747,737,80,100,58,100,1106499883,261832627,336,79,0,171
2024-01-17 21:00:00,HWI003,HWI003-C1,2393,2386,2004,1998,675,666,86,100,49,100,1107265044,218208392,289,66,2,156
2024-01-17 22:00:00,HWI003,HWI003-C1,1064,1061,887,885,345,338,39,100,25,100,523395833,120214185,142,34,1,84
2024-01-17 23:00:00,HWI003,HWI003-C1,1229,1228,1040,1037,426,421,48,100,24,100,602531557,120471708,159,34,10,90
2024-01-17 00:00:00,HWI003,HWI003-C2,278,275,244,243,105,103,16,100,11,100,205482219,56756044,51,14,0,24
2024-01-17 01:00:00,HWI003,HWI003-C2,281,280,236,235,97,95,3,100,5,100,36665985,25025405,10,6,0,22
2024-01-17 02:00:00,HWI003,HWI003-C2,261,259,225,224,78,76,3,100,8,100,38918965,36868629,10,9,0,24
2024-01-17 03:00:00,HWI003,HWI003-C2,288,287,247,245,84,81,17,100,6,100,195159724,29704333,50,8,0,21
2024-01-17 04:00:00,HWI003,HWI003-C2,289,288,245,242,79,78,8,100,10,100,113124393,44971903,34,11,0,20
2024-01-17 05:00:00,HWI003,HWI003-C2,282,281,234,233,99,97,15,100,6,100,205243008,31693023,56,8,0,24
2024-01-17 06:00:00,HWI003,HWI003-C2,1071,1069,895,890,413,408,39,100,26,100,495638999,136814776,134,34,0,102
2024-01-17 07:00:00,HWI003,HWI003-C2,1965,1954,1659,1657,607,594,72,100,46,100,973076754,205940562,276,54,0,145
2024-01-17 08:00:00,HWI003,HWI003-C2,2138,2123,1879,1868,670,662,64,100,45,100,817746673,223284185,206,64,180,154
2024-01-17 09:00:00,HWI003,HWI003-C2,1860,1846,1555,1542,494,486,62,100,50,100,771950159,213251567,206,61,0,157
2024-01-17 10:00:00,HWI003,HWI003-C2,1606,1595,1397,1391,557,550,71,100,35,100,910335532,153389046,231,45,10,124
2024-01-17 11:00:00,HWI003,HWI003-C2,1622,1616,1358,1352,468,462,57,100,37,100,701393820,189385426,184,53,0,123
2024-01-17 12:00:00,HWI003,HWI003-C2,1814,1809,1611,1605,514,503,54,100,36,100,702428299,175553107,178,49,0,130
2024-01-17 13:00:00,HWI003,HWI003-C2,1550,1542,1266,1261,507,500,58,100,37,100,673714922,179125694,187,46,0,112
2024-01-17 14:00:00,HWI003,HWI003-C2,1037,1030,893,887,404,395,41,100,26,100,489648792,128255489,143,36,0,83
2024-01-17 15:00:00,HWI003,HWI003-C2,1184,1179,969,965,357,350,44,100,32,100,612589000,144130091,167,42,0,84
2024-01-17 16:00:00,HWI003,HWI003-C2,1075,1067,923,920,344,341,45,100,27,100,569569890,128139628,156,37,180,101
2024-01-17 17:00:00,HWI003,HWI003-C2,2275,2263,1971,1966,643,639,83,100,49,100,1158463035,236682090,345,67,0,161
2024-01-17 18:00:00,HWI003,HWI003-C2,2314,2298,1895,1888,721,710,86,100,52,100,1155933563,239264321,341,64,0,191
2024-01-17 19:00:00,HWI003,HWI003-C2,2278,2269,1874,1871,828,815,82,100,53,100,1168204393,275975248,308,81,0,172
2024-01-17 20:00:00,HWI003,HWI003-C2,2384,2378,1991,1981,784,774,91,100,59,100,1060162067,292142662,323,78,0,205
2024-01-17 21:00:00,HWI003,HWI003-C2,2326,2320,1933,1930,741,730,84,100,54,100,1171359493,271201829,335,78,0,147
2024-01-17 22:00:00,HWI003,HWI003-C2,1097,1092,934,929,374,371,43,100,26,100,506040509,134357301,130,35,0,79
2024-01-17 23:00:00,HWI003,HWI003-C2,1184,1177,973,970,349,345,39,100,33,100,538531430,151292953,150,41,0,84
2024-01-17 00:00:00,HWI003,HWI003-C3,292,291,247,246,95,93,15,100,5,100,205744300,25103435,59,7,0,23
2024-01-17 01:00:00,HWI003,HWI003-C3,273,272,236,234,75,74,12,100,6,100,137497931,29540426,40,7,30,18
2024-01-17 02:00:00,HWI003,HWI003-C3,294,293,240,239,91,89,16,100,4,100,215435534,20925374,59,6,0,20
2024-01-17 03:00:00,HWI003,HWI003-C3,286,285,252,251,76,74,12,100,8,100,156670645,39820849,47,12,0,21
2024-01-17 04:00:00,HWI003,HWI003-C3,281,280,247,245,95,92,16,100,7,100,225256161,31492557,60,8,0,19
2024-01-17 05:00:00,HWI003,HWI003-C3,312,310,254,251,84,82,12,100,4,100,142693941,20926833,40,5,0,22
2024-01-17 06:00:00,HWI003,HWI003-C3,1092,1085,910,909,369,363,32,100,19,100,360880049,90052169,99,25,0,93
2024-01-17 07:00:00,HWI003,HWI003-C3,2067,2064,1837,1836,664,657,74,100,47,100,986661837,247071690,264,71,0,141
2024-01-17 08:00:00,HWI003,HWI003-C3,1884,1869,1620,1619,640,631,69,100,49,100,912908041,228662031,254,64,0,194
2024-01-17 09:00:00,HWI003,HWI003-C3,2147,2131,1846,1839,677,667,66,100,47,100,877184398,228467156,221,58,30,137
2024-01-17 10:00:00,HWI003,HWI003-C3,1543,1540,1353,1351,540,529,55,100,37,100,775135963,166412143,231,50,0,116
2024-01-17 11:00:00,HWI003,HWI003-C3,1587,1583,1348,1339,506,500,49,100,34,100,622637621,173348359,171,50,0,121
2024-01-17 12:00:00,HWI003,HWI003-C3,1510,1508,1301,1294,475,468,58,100,32,100,773597679,140197385,197,40,180,113
2024-01-17 13:00:00,HWI003,HWI003-C3,1497,1491,1222,1221,493,488,55,100,43,100,686284848,219585556,199,58,0,113
2024-01-17 14:00:00,HWI003,HWI003-C3,1309,1307,1105,1101,361,357,47,100,32,100,543166874,164427805,161,46,120,68
2024-01-17 15:00:00,HWI003,HWI003-C3,1049,1040,907,901,382,375,48,100,27,100,648671750,123225657,182,35,0,90
2024-01-17 16:00:00,HWI003,HWI003-C3,1194,1184,967,965,366,360,45,100,31,100,598534126,153929280,149,38,0,94
2024-01-17 17:00:00,HWI003,HWI003-C3,2132,2128,1728,1723,794,780,88,100,58,100,1245591869,287268957,352,84,0,173
2024-01-17 18:00:00,HWI003,HWI003-C3,2477,2467,2099,2098,841,827,84,100,58,100,1026444630,295582591,281,82,0,186
2024-01-17 19:00:00,HWI003,HWI003-C3,2206,2200,1832,1828,806,792,92,100,56,100,1245764023,298044177,321,82,60,187
2024-01-17 20:00:00,HWI003,HWI003-C3,2403,2396,1999,1989,816,804,83,100,53,100,971105023,261495745,272,68,0,200
2024-01-17 21:00:00,HWI003,HWI003-C3,2306,2290,1992,1986,859,848,88,100,56,100,1236503151,255239936,319,67,0,173
2024-01-17 22:00:00,HWI003,HWI003-C3,1162,1154,1022,1018,367,362,44,100,24,100,579775100,102102138,148,25,0,85
2024-01-17 23:00:00,HWI003,HWI003-C3,1133,1125,948,944,362,358,46,100,27,100,588865475,138196876,162,38,0,97
2024-01-17 00:00:00,SWP002,SWP002-C1,299,298,249,248,87,85,6,100,15,100,70939958,75060007,20,21,0,24
2024-01-17 01:00:00,SWP002,SWP002-C1,275,273,243,242,85,83,14,100,11,100,169746011,56767295,44,16,0,23
2024-01-17 02:00:00,SWP002,SWP002-C1,301,299,256,255,101,99,15,100,5,100,174443321,24651703,50,7,0,23
2024-01-17 03:00:00,SWP002,SWP002-C1,298,296,261,259,109,107,3,100,1,100,37468256,4882124,10,1,10,19
2024-01-17 04:00:00,SWP002,SWP002-C1,288,287,255,253,96,93,15,100,5,100,206763927,25683786,61,7,0,23
2024-01-17 05:00:00,SWP002,SWP002-C1,304,303,265,263,91,90,11,100,10,100,137722919,44513057,40,12,0,24
2024-01-17 06:00:00,SWP002,SWP002-C1,1235,1230,1098,1092,421,411,44,100,26,100,607936782,134785840,173,38,0,86
2024-01-17 07:00:00,SWP002,SWP002-C1,1743,1736,1521,1520,649,637,68,100,35,100,858159544,162113185,259,44,2,118
2024-01-17 08:00:00,SWP002,SWP002-C1,1926,1918,1669,1663,563,553,75,100,43,100,1055684594,225865163,281,56,60,139
2024-01-17 09:00:00,SWP002,SWP002-C1,1946,1941,1584,1579,755,744,69,100,44,100,778405164,229106884,215,62,0,143
